Year Month Day Hour Min Sec Msec Bx[nT] By[nT] Bz[nT] Vx[km/s] Vy[km/s] Vz[km/s] N[cm^(-3)] T[Kelvin]
2012 7 23 11 31 0 0 0 -2.754 1.8636 -464.66 20.08 477.37 6.7 281060
2012 7 23 11 32 0 0 0 -2.7961 2.0178 -464.82 20.008 477.95 6.7 286040
2012 7 23 11 33 0 0 0 -2.8315 2.1672 -464.98 19.868 478.39 6.7 291170
2012 7 23 11 34 0 0 0 -2.5568 2.3931 -465.14 19.368 479.01 6.7 296460
2012 7 23 11 35 0 0 0 -2.2758 2.696 -465.3 18.878 479.74 6.7 300650
2012 7 23 11 36 0 0 0 -2.0486 2.947 -461.2 20 481.54 6.7 303740
2012 7 23 11 37 0 0 0 -1.8897 3.0345 -457.1 20.193 481.84 6.7 305730
2012 7 23 11 38 0 0 0 -1.721 3.1344 -453 19.708 482.32 6.7 306630
2012 7 23 11 39 0 0 0 -1.4398 3.2932 -448.9 19.727 482.82 6.7 306420
2012 7 23 11 40 0 0 0 -1.2018 3.3945 -444.8 19.691 482.56 6.7 306610
2012 7 23 11 41 0 0 0 -1.1584 3.4327 -444.12 19.418 482.37 6.7 307210
2012 7 23 11 42 0 0 0 -1.1411 3.4371 -443.44 19.069 482.1 6.7 308200
2012 7 23 11 43 0 0 0 -1.1048 3.4307 -442.76 18.688 482.07 6.7 309590
2012 7 23 11 44 0 0 0 -1.0322 3.4302 -442.08 18.803 482.08 6.7 311390
2012 7 23 11 45 0 0 0 -0.93799 3.429 -441.4 18.669 482.13 6.7 312000
2012 7 23 11 46 0 0 0 -0.92977 3.3437 -444.1 19.265 482.55 6.7 311440
2012 7 23 11 47 0 0 0 -0.90951 3.2186 -446.8 19.311 482.7 6.7 309690
2012 7 23 11 48 0 0 0 -0.89457 3.0698 -449.5 19.39 482.68 6.7 306770
2012 7 23 11 49 0 0 0 -1.215 2.8089 -452.2 19.569 482.36 6.7 302670
2012 7 23 11 50 0 0 0 -1.529 2.506 -454.9 19.518 482.22 6.7 299060
2012 7 23 11 51 0 0 0 -1.8387 2.1468 -454.78 19.789 482.08 6.7 295930
2012 7 23 11 52 0 0 0 -2.183 1.7855 -454.66 19.88 482.12 6.7 293280
2012 7 23 11 53 0 0 0 -2.5112 1.4989 -454.54 19.897 482.34 6.7 291120
2012 7 23 11 54 0 0 0 -2.8268 1.2043 -454.42 19.856 482.48 6.7 289440
2012 7 23 11 55 0 0 0 -2.9668 1.083 -454.3 20.115 482.31 6.7 288660
2012 7 23 11 56 0 0 0 -3.0978 0.89062 -455.72 19.845 482.21 6.7 288790
2012 7 23 11 57 0 0 0 -3.0868 0.89028 -457.14 19.797 482.39 6.7 289830
2012 7 23 11 58 0 0 0 -3.1172 0.79484 -458.56 19.673 482.24 6.7 291770
2012 7 23 11 59 0 0 0 -3.1673 0.62278 -459.98 19.723 482.34 6.7 294610
2012 7 23 12 0 0 0 0 -3.2551 0.44181 -461.4 19.993 482.31 6.7333 297980
2012 7 23 12 1 0 0 0 -3.3312 0.33273 -469.32 20.121 482.22 6.7667 301860
2012 7 23 12 2 0 0 0 -3.3693 0.27389 -477.24 20.17 482.11 6.8 306270
2012 7 23 12 3 0 0 0 -3.3899 0.24751 -485.16 19.907 482.17 6.8 311190
2012 7 23 12 4 0 0 0 -3.3245 0.47644 -493.08 19.274 482.36 6.8 316630
2012 7 23 12 5 0 0 0 -2.9438 0.91794 -501 18.985 483.46 6.8 330950
2012 7 23 12 6 0 0 0 -2.5442 1.4373 -502.94 18.504 483.9 6.8 354140
2012 7 23 12 7 0 0 0 -2.002 1.8031 -504.88 17.61 484.54 6.8 386210
2012 7 23 12 8 0 0 0 -1.3803 2.1307 -506.82 16.185 484.73 6.8 427150
2012 7 23 12 9 0 0 0 -0.71001 2.2867 -508.76 14.073 483.91 6.8 476970
2012 7 23 12 10 0 0 0 -0.15199 2.2399 -510.7 12.016 484.9 6.8 517450
2012 7 23 12 11 0 0 0 0.54554 2.4658 -498 11.749 485.63 6.8 548590
2012 7 23 12 12 0 0 0 1.0973 2.497 -485.3 10.46 486.17 6.8 570400
2012 7 23 12 13 0 0 0 1.6209 2.6101 -472.6 8.8896 486.64 6.8 582860
2012 7 23 12 14 0 0 0 2.1455 2.7734 -459.9 7.6427 486.66 6.8 585990
2012 7 23 12 15 0 0 0 2.6086 2.8343 -447.2 6.6461 486.64 6.8 589550
2012 7 23 12 16 0 0 0 3.0984 2.8849 -453.14 5.8784 486.79 6.8 593530
2012 7 23 12 17 0 0 0 3.4889 2.8177 -459.08 4.7991 486.38 6.8 597930
2012 7 23 12 18 0 0 0 3.9402 2.7716 -465.02 3.9615 486.45 6.8 602760
2012 7 23 12 19 0 0 0 4.2913 2.6657 -470.96 3.0619 486.41 6.8 608010
2012 7 23 12 20 0 0 0 4.3569 2.3937 -476.9 1.9225 486.61 6.8 605530
2012 7 23 12 21 0 0 0 4.4996 2.1167 -480.72 0.86582 486.78 6.8 595310
2012 7 23 12 22 0 0 0 4.5495 2.0055 -484.54 -3.0745 489.31 6.8 577350
2012 7 23 12 23 0 0 0 4.525 1.8781 -488.36 -5.708 490.67 6.8 551660
2012 7 23 12 24 0 0 0 4.3893 1.87 -492.18 -6.9261 490.7 6.8 518230
2012 7 23 12 25 0 0 0 4.1958 2.0488 -496 -8.1267 490.52 6.8 492820
2012 7 23 12 26 0 0 0 3.9756 2.1156 -503.08 -9.6889 490.81 6.8 475430
2012 7 23 12 27 0 0 0 3.7374 2.2293 -510.16 -10.437 491.02 6.8 466060
2012 7 23 12 28 0 0 0 3.4911 2.4692 -517.24 -11.144 491.31 6.8 464720
2012 7 23 12 29 0 0 0 3.2627 2.688 -524.32 -12.371 491.56 6.8 471390
2012 7 23 12 30 0 0 0 3.1256 3.0176 -531.4 -13.806 491.26 6.8 479220
2012 7 23 12 31 0 0 0 3.0688 3.3099 -529.52 -13.915 493.28 6.8 488220
2012 7 23 12 32 0 0 0 3.2312 3.6624 -527.64 -15.503 494.47 6.8 498360
2012 7 23 12 33 0 0 0 3.3308 3.9774 -525.76 -16.412 495.15 6.8 509670
2012 7 23 12 34 0 0 0 3.491 4.1199 -523.88 -17.947 494.61 6.8 522140
2012 7 23 12 35 0 0 0 3.6129 4.2336 -522 -19.513 494.61 6.8 535760
2012 7 23 12 36 0 0 0 3.6805 4.3416 -511.3 -20.978 495.93 6.8 550550
2012 7 23 12 37 0 0 0 3.707 4.4847 -500.6 -22.071 496.38 6.8 566490
2012 7 23 12 38 0 0 0 3.6391 4.6202 -489.9 -22.367 495.41 6.8 583590
2012 7 23 12 39 0 0 0 3.4337 4.6878 -479.2 -23.122 494.49 6.8 601850
2012 7 23 12 40 0 0 0 3.315 4.703 -468.5 -23.995 494.92 6.8 614160
2012 7 23 12 41 0 0 0 3.205 4.7154 -466.5 -24.302 494.78 6.8 620530
2012 7 23 12 42 0 0 0 3.1292 4.7286 -464.5 -25.007 494.49 6.8 620960
2012 7 23 12 43 0 0 0 3.1103 4.6626 -462.5 -25.026 494.5 6.8 615450
2012 7 23 12 44 0 0 0 2.8166 4.5324 -460.5 -25.334 494.58 6.8 603990
2012 7 23 12 45 0 0 0 2.5617 4.4287 -458.5 -25.336 494.44 6.8 591030
2012 7 23 12 46 0 0 0 2.2478 4.3787 -456.08 -26.142 493.87 6.8 576570
2012 7 23 12 47 0 0 0 1.7906 4.3573 -453.66 -26.642 494.19 6.8 560610
2012 7 23 12 48 0 0 0 1.3205 4.3318 -451.24 -27.14 493.79 6.8 543150
2012 7 23 12 49 0 0 0 0.81584 4.3269 -448.82 -27.719 494.04 6.8 524190
2012 7 23 12 50 0 0 0 0.35308 4.3047 -446.4 -28.283 493.6 6.8 502240
2012 7 23 12 51 0 0 0 -0.056231 4.3045 -446.88 -28.762 493.19 6.8 477300
2012 7 23 12 52 0 0 0 -0.46204 4.2926 -447.36 -29.053 492.88 6.8 449370
2012 7 23 12 53 0 0 0 -0.83996 4.2152 -447.84 -29.177 492.59 6.8 418450
2012 7 23 12 54 0 0 0 -1.0737 4.2328 -448.32 -29.23 492.63 6.8 384540
2012 7 23 12 55 0 0 0 -1.2364 4.2029 -448.8 -29.71 492.19 6.8 357190
2012 7 23 12 56 0 0 0 -1.4658 4.1674 -448.82 -30.045 491.6 6.8 336400
2012 7 23 12 57 0 0 0 -1.6539 4.092 -448.84 -30.749 491.1 6.8 322170
2012 7 23 12 58 0 0 0 -1.8408 4.0182 -448.86 -30.551 491.3 6.8 314490
2012 7 23 12 59 0 0 0 -1.7386 4.0337 -448.88 -31.383 490.92 6.8 313380
2012 7 23 13 0 0 0 0 -1.6417 4.0343 -448.9 -32.581 491.05 6.825 311850
2012 7 23 13 1 0 0 0 -1.5057 4.0256 -449.58 -33.267 490.52 6.85 309890
2012 7 23 13 2 0 0 0 -1.4031 4.0339 -450.26 -33.568 489.96 6.875 307510
2012 7 23 13 3 0 0 0 -1.2991 4.0389 -450.94 -34.022 489.76 6.9 304710
2012 7 23 13 4 0 0 0 -1.1486 4.0362 -451.62 -34.198 488.73 6.9 301490
2012 7 23 13 5 0 0 0 -0.89565 4.067 -452.3 -35.05 487.86 6.9 302320
2012 7 23 13 6 0 0 0 -0.69306 4.0855 -452.96 -35.073 487.44 6.9 307200
2012 7 23 13 7 0 0 0 -0.46173 4.0976 -453.62 -34.978 486.52 6.9 316120
2012 7 23 13 8 0 0 0 -0.18915 4.1726 -454.28 -34.458 486.33 6.9 329100
2012 7 23 13 9 0 0 0 0.092028 4.2227 -454.94 -33.237 486.79 6.9 346120
2012 7 23 13 10 0 0 0 0.30149 4.2686 -455.6 -32.31 485.54 6.9 362270
2012 7 23 13 11 0 0 0 0.55484 4.3144 -460.06 -33.111 484.8 6.9 377550
2012 7 23 13 12 0 0 0 0.77201 4.3671 -464.52 -33.248 484.35 6.9 391960
2012 7 23 13 13 0 0 0 1.0625 4.3921 -468.98 -32.802 484.14 6.9 405500
2012 7 23 13 14 0 0 0 1.3079 4.3896 -473.44 -33.054 483.87 6.9 418180
2012 7 23 13 15 0 0 0 1.6169 4.3938 -477.9 -33.056 483.63 6.9 431360
2012 7 23 13 16 0 0 0 1.8548 4.4249 -477.84 -33.024 483.43 6.9 445050
2012 7 23 13 17 0 0 0 2.0894 4.4642 -477.78 -33.15 483.99 6.9 459250
2012 7 23 13 18 0 0 0 2.2884 4.5397 -477.72 -33.703 484.75 6.9 473960
2012 7 23 13 19 0 0 0 2.491 4.5811 -477.66 -34.57 483.61 6.9 489180
2012 7 23 13 20 0 0 0 2.6111 4.5671 -477.6 -35.49 483.34 6.9 501930
2012 7 23 13 21 0 0 0 2.7892 4.5148 -477.54 -36.165 481.24 6.9 512210
2012 7 23 13 22 0 0 0 2.9307 4.4676 -477.48 -33.996 478.35 6.9 520020
2012 7 23 13 23 0 0 0 3.0866 4.4541 -477.42 -32.677 476.61 6.9 525360
2012 7 23 13 24 0 0 0 3.2581 4.4402 -477.36 -32.53 476.02 6.9 528230
2012 7 23 13 25 0 0 0 3.3839 4.4443 -477.3 -32.254 475.98 6.9 531090
2012 7 23 13 26 0 0 0 3.54 4.4176 -474.08 -31.691 475.87 6.9 533960
2012 7 23 13 27 0 0 0 3.6563 4.3876 -470.86 -31.662 476.43 6.9 536830
2012 7 23 13 28 0 0 0 3.6603 4.3926 -467.64 -31.683 477.02 6.9 539700
2012 7 23 13 29 0 0 0 3.5746 4.4337 -464.42 -31.293 477.21 6.9 542560
2012 7 23 13 30 0 0 0 3.4057 4.4712 -461.2 -30.764 477.3 6.9 545430
2012 7 23 13 31 0 0 0 3.2271 4.4782 -470.1 -31.207 475.13 6.9 548300
2012 7 23 13 32 0 0 0 3.1052 4.4733 -479 -30.467 474.04 6.9 551170
2012 7 23 13 33 0 0 0 3.0383 4.4311 -487.9 -30.033 473.7 6.9 554030
2012 7 23 13 34 0 0 0 2.9722 4.4389 -496.8 -29.19 473.71 6.9 556900
2012 7 23 13 35 0 0 0 2.9068 4.486 -505.7 -28.445 473.37 6.9 558890
2012 7 23 13 36 0 0 0 2.7482 4.6023 -508.22 -27.762 472.41 6.9 560010
2012 7 23 13 37 0 0 0 2.6257 4.8035 -510.74 -27.626 472.17 6.9 560260
2012 7 23 13 38 0 0 0 2.3916 4.9947 -513.26 -27.161 473.55 6.9 559630
2012 7 23 13 39 0 0 0 1.8041 5.1535 -515.78 -26.718 474.76 6.9 558130
2012 7 23 13 40 0 0 0 1.174 5.2481 -518.3 -26.098 474.86 6.9 555220
2012 7 23 13 41 0 0 0 0.56565 5.3474 -508.58 -25.427 476.05 6.9 550920
2012 7 23 13 42 0 0 0 -0.055487 5.4532 -498.86 -24.567 477.24 6.9 545200
2012 7 23 13 43 0 0 0 -0.63843 5.5179 -489.14 -24.496 478.23 6.9 538090
2012 7 23 13 44 0 0 0 -1.2063 5.4817 -479.42 -23.933 479.01 6.9 529570
2012 7 23 13 45 0 0 0 -1.6957 5.4398 -469.7 -24.216 479.52 6.9 522850
2012 7 23 13 46 0 0 0 -1.7009 5.4986 -471.94 -24.839 480.08 6.9 517920
2012 7 23 13 47 0 0 0 -1.7491 5.5495 -474.18 -24.741 480.03 6.9 514790
2012 7 23 13 48 0 0 0 -2.0379 5.5829 -476.42 -24.762 480.28 6.9 513460
2012 7 23 13 49 0 0 0 -2.399 5.6074 -478.66 -24.084 480.85 6.9 513930
2012 7 23 13 50 0 0 0 -2.967 5.5298 -480.9 -23.634 481.75 6.9 513370
2012 7 23 13 51 0 0 0 -3.5834 5.4467 -476.34 -23.34 482.32 6.9 511780
2012 7 23 13 52 0 0 0 -4.0861 5.3087 -471.78 -23.574 482.74 6.9 509170
2012 7 23 13 53 0 0 0 -4.22 5.1209 -467.22 -24.506 482.73 6.9 505540
2012 7 23 13 54 0 0 0 -3.937 4.9548 -462.66 -24.718 482.8 6.9 500880
2012 7 23 13 55 0 0 0 -3.6228 4.8352 -458.1 -24.938 482.69 6.9 495170
2012 7 23 13 56 0 0 0 -3.3062 4.7343 -460.76 -24.948 483.08 6.9 488390
2012 7 23 13 57 0 0 0 -2.9831 4.6698 -463.42 -25.077 483.21 6.925 480560
2012 7 23 13 58 0 0 0 -2.5537 4.625 -466.08 -25.469 483.26 6.95 471660
2012 7 23 13 59 0 0 0 -2.292 4.6866 -468.74 -25.179 483.25 6.975 461710
2012 7 23 14 0 0 0 0 -2.0699 4.7757 -471.4 -24.161 483.39 7 451530
2012 7 23 14 1 0 0 0 -2.4636 4.6732 -468.2 -23.51 483.8 7 441120
2012 7 23 14 2 0 0 0 -2.7647 4.5676 -465 -23.695 484.55 7 430490
2012 7 23 14 3 0 0 0 -2.734 4.52 -461.8 -23.03 484.92 7 419620
2012 7 23 14 4 0 0 0 -2.6741 4.4923 -458.6 -22.369 485.98 7 408530
2012 7 23 14 5 0 0 0 -2.4271 4.5306 -455.4 -21.615 485.86 7 399940
2012 7 23 14 6 0 0 0 -2.1423 4.5626 -456.3 -21.087 486.44 7 393850
2012 7 23 14 7 0 0 0 -1.7767 4.5528 -457.2 -20.768 486.32 7 390260
2012 7 23 14 8 0 0 0 -1.6479 4.5553 -458.1 -20.458 485.83 7 389180
2012 7 23 14 9 0 0 0 -1.6386 4.5377 -459 -19.574 486.22 7 390590
2012 7 23 14 10 0 0 0 -1.6521 4.5029 -459.9 -19.083 486.39 7 395710
2012 7 23 14 11 0 0 0 -1.5972 4.4928 -459.68 -18.577 486.37 7 404520
2012 7 23 14 12 0 0 0 -1.3552 4.4468 -459.46 -17.902 486.55 7 417030
2012 7 23 14 13 0 0 0 -1.1563 4.4337 -459.24 -17.342 486.54 7 433240
2012 7 23 14 14 0 0 0 -0.73855 4.3889 -459.02 -16.499 486.65 7 453150
2012 7 23 14 15 0 0 0 -0.28259 4.2146 -458.8 -15.46 486.74 7 469910
2012 7 23 14 16 0 0 0 0.016719 4.1762 -461.5 -15.151 486.49 7 483510
2012 7 23 14 17 0 0 0 0.38764 4.1374 -464.2 -14.386 486.34 7 493970
2012 7 23 14 18 0 0 0 0.44353 4.143 -466.9 -13.236 486.01 7 501280
2012 7 23 14 19 0 0 0 0.51337 4.1414 -469.6 -11.815 487.59 7 505440
2012 7 23 14 20 0 0 0 0.60482 4.1778 -472.3 -10.308 488.11 7 507410
2012 7 23 14 21 0 0 0 0.80974 4.2477 -473.68 -9.0754 490.03 7 507200
2012 7 23 14 22 0 0 0 0.87977 4.2578 -475.06 -7.9471 490.39 7 504800
2012 7 23 14 23 0 0 0 0.94255 4.266 -476.44 -7.3254 490.88 7 500220
2012 7 23 14 24 0 0 0 1.0268 4.3193 -477.82 -6.9068 491.25 7 493450
2012 7 23 14 25 0 0 0 1.1663 4.4162 -479.2 -6.9895 490.74 7 485550
2012 7 23 14 26 0 0 0 1.1481 4.4808 -478.3 -7.039 489.98 7 476520
2012 7 23 14 27 0 0 0 1.0006 4.5183 -477.4 -6.8744 489.07 7 466350
2012 7 23 14 28 0 0 0 0.8698 4.5089 -476.5 -6.9955 487.63 7 455050
2012 7 23 14 29 0 0 0 0.73728 4.5252 -475.6 -6.9358 486.89 7 442620
2012 7 23 14 30 0 0 0 0.61555 4.6503 -474.7 -6.7364 486.97 7 431880
2012 7 23 14 31 0 0 0 0.81228 4.7222 -473.82 -6.4752 487.69 7 422810
2012 7 23 14 32 0 0 0 0.83969 4.7748 -472.94 -6.6195 487.72 7 415440
2012 7 23 14 33 0 0 0 1.1033 4.7795 -472.06 -6.4781 487.77 7 409750
2012 7 23 14 34 0 0 0 1.3529 4.7689 -471.18 -5.9418 488.3 7 405740
2012 7 23 14 35 0 0 0 1.6118 4.7725 -470.3 -5.4728 488.32 7 403420
2012 7 23 14 36 0 0 0 1.7685 4.7068 -469.22 -5.6445 487.95 7 402790
2012 7 23 14 37 0 0 0 1.8984 4.6886 -468.14 -5.737 487.47 7 403840
2012 7 23 14 38 0 0 0 1.8679 4.6642 -467.06 -6.3036 486.74 7 406570
2012 7 23 14 39 0 0 0 1.8634 4.6065 -465.98 -6.3163 486.35 7 411000
2012 7 23 14 40 0 0 0 1.7634 4.5085 -464.9 -6.6887 486.4 7 416540
2012 7 23 14 41 0 0 0 1.6691 4.4272 -466.36 -7.3633 485.11 7 423210
2012 7 23 14 42 0 0 0 1.5658 4.3138 -467.82 -8.4328 484.09 7 431010
2012 7 23 14 43 0 0 0 1.5454 4.2515 -469.28 -9.1297 483.3 7 439920
2012 7 23 14 44 0 0 0 1.4567 4.242 -470.74 -9.9866 482.8 7 449970
2012 7 23 14 45 0 0 0 1.3098 4.219 -472.2 -10.114 482.17 7 462490
2012 7 23 14 46 0 0 0 1.2125 4.1818 -470.7 -9.9224 481.62 7 477480
2012 7 23 14 47 0 0 0 1.192 4.1569 -469.2 -10.421 480.93 7 494960
2012 7 23 14 48 0 0 0 1.1591 4.0789 -467.7 -10.826 481.45 7 514900
2012 7 23 14 49 0 0 0 1.1516 4.0138 -466.2 -11.728 481.12 7 537330
2012 7 23 14 50 0 0 0 1.1225 3.8874 -464.7 -12.979 479.25 7 560760
2012 7 23 14 51 0 0 0 1.1173 3.745 -466.5 -14.304 477.44 7 585200
2012 7 23 14 52 0 0 0 1.0892 3.6426 -468.3 -14.297 475.72 7.025 610650
2012 7 23 14 53 0 0 0 1.2208 3.5837 -470.1 -14.194 476.24 7.05 637110
2012 7 23 14 54 0 0 0 1.314 3.6299 -471.9 -14.522 476.13 7.075 664580
2012 7 23 14 55 0 0 0 1.4614 3.7531 -473.7 -14.54 476.65 7.1 685870
2012 7 23 14 56 0 0 0 1.6487 3.8521 -475.7 -14.492 476.64 7.1 700980
2012 7 23 14 57 0 0 0 1.8459 3.9698 -477.7 -14.188 477.2 7.1 709900
2012 7 23 14 58 0 0 0 1.9202 4.0506 -479.7 -14.574 477.16 7.1 712650
2012 7 23 14 59 0 0 0 2.1099 4.0542 -481.7 -14.643 477.6 7.1 709210
2012 7 23 15 0 0 0 0 2.2772 4.0933 -483.7 -15.277 477.73 7.1 701970
2012 7 23 15 1 0 0 0 2.3764 4.1808 -484.14 -15.645 478.04 7.1 690940
2012 7 23 15 2 0 0 0 2.3369 4.2973 -484.58 -15.611 478.28 7.1 676110
2012 7 23 15 3 0 0 0 2.2976 4.421 -485.02 -17 478.67 7.1 657480
2012 7 23 15 4 0 0 0 2.2781 4.5218 -485.46 -19.014 479.29 7.1 635060
2012 7 23 15 5 0 0 0 2.1629 4.6326 -485.9 -19.583 479.27 7.1 610310
2012 7 23 15 6 0 0 0 2.0422 4.7774 -486.98 -20.073 479.9 7.1 583220
2012 7 23 15 7 0 0 0 1.8865 4.9135 -488.06 -20.164 480.28 7.1 553810
2012 7 23 15 8 0 0 0 1.7074 5.0203 -489.14 -20.209 481.47 7.1 522070
2012 7 23 15 9 0 0 0 1.5762 5.0155 -490.22 -20.877 481.34 7.1 487990
2012 7 23 15 10 0 0 0 1.4678 4.9555 -491.3 -20.82 481.63 7.1 461760
2012 7 23 15 11 0 0 0 1.3468 4.9107 -490.02 -20.55 481.81 7.1 443380
2012 7 23 15 12 0 0 0 1.1712 4.864 -488.74 -20.38 482.48 7.1 432850
2012 7 23 15 13 0 0 0 0.99361 4.8368 -487.46 -20.442 482.9 7.1 430160
2012 7 23 15 14 0 0 0 0.79608 4.8359 -486.18 -20.555 483.61 7.1 435310
2012 7 23 15 15 0 0 0 0.60133 4.7875 -484.9 -21.14 484.35 7.1 438180
2012 7 23 15 16 0 0 0 0.46221 4.7645 -482.78 -21.328 484.68 7.1 438770
2012 7 23 15 17 0 0 0 0.38902 4.7272 -480.66 -21.512 485.04 7.1 437080
2012 7 23 15 18 0 0 0 0.26448 4.6942 -478.54 -21.672 484.8 7.1 433100
2012 7 23 15 19 0 0 0 0.12145 4.6199 -476.42 -21.68 484.42 7.1 426830
2012 7 23 15 20 0 0 0 0.018605 4.5751 -474.3 -21.917 484.1 7.1 422700
2012 7 23 15 21 0 0 0 -0.077065 4.5291 -474.14 -21.745 484.27 7.1 420700
2012 7 23 15 22 0 0 0 -0.12588 4.5057 -473.98 -21.732 484.28 7.1 420820
2012 7 23 15 23 0 0 0 -0.19263 4.4768 -473.82 -21.544 483.87 7.1 423080
2012 7 23 15 24 0 0 0 -0.33463 4.4758 -473.66 -21.484 483.19 7.1 427460
2012 7 23 15 25 0 0 0 -0.21258 4.466 -473.5 -21.183 483.62 7.1 428650
2012 7 23 15 26 0 0 0 -0.022634 4.4828 -470.76 -20.767 484.14 7.1 426630
2012 7 23 15 27 0 0 0 0.15067 4.5095 -468.02 -20.547 484.58 7.1 421420
2012 7 23 15 28 0 0 0 0.24388 4.5042 -465.28 -20.031 484.7 7.1 413000
2012 7 23 15 29 0 0 0 0.30494 4.471 -462.54 -19.663 484.7 7.1 401390
2012 7 23 15 30 0 0 0 0.43185 4.4749 -459.8 -19.236 484.6 7.1 392890
2012 7 23 15 31 0 0 0 0.52974 4.4025 -457.9 -19.132 483.82 7.1 387520
2012 7 23 15 32 0 0 0 0.62572 4.3289 -456 -18.235 483.26 7.1 385270
2012 7 23 15 33 0 0 0 0.73354 4.2451 -454.1 -17.696 482.57 7.1 386140
2012 7 23 15 34 0 0 0 0.82538 4.2002 -452.2 -17.424 482.24 7.1 390130
2012 7 23 15 35 0 0 0 1.0526 4.2086 -450.3 -17.172 481.99 7.1 393140
2012 7 23 15 36 0 0 0 1.3155 4.2414 -450.82 -16.154 482.2 7.1 395170
2012 7 23 15 37 0 0 0 1.4225 4.1379 -451.34 -16.122 481.58 7.1 396220
2012 7 23 15 38 0 0 0 1.6518 4.0617 -451.86 -16.166 481.27 7.1 396290
2012 7 23 15 39 0 0 0 2.0001 3.9904 -452.38 -16.563 480.51 7.1 395380
2012 7 23 15 40 0 0 0 2.1531 3.8829 -452.9 -16.288 479.71 7.1 393200
2012 7 23 15 41 0 0 0 2.2745 3.724 -453.24 -16.45 480.14 7.1 389730
2012 7 23 15 42 0 0 0 2.4311 3.613 -453.58 -15.634 480.1 7.1 384990
2012 7 23 15 43 0 0 0 2.6079 3.5224 -453.92 -15.544 479.56 7.1 378970
2012 7 23 15 44 0 0 0 2.8063 3.4482 -454.26 -14.881 479.53 7.1 371670
2012 7 23 15 45 0 0 0 2.9135 3.3733 -454.6 -14.441 479.52 7.125 368110
2012 7 23 15 46 0 0 0 2.9397 3.3073 -453.34 -13.996 480.06 7.15 368300
2012 7 23 15 47 0 0 0 2.934 3.2906 -452.08 -13.549 480.5 7.175 372220
2012 7 23 15 48 0 0 0 2.8689 3.3152 -450.82 -13.129 480.31 7.2 379890
2012 7 23 15 49 0 0 0 2.8656 3.3536 -449.56 -12.609 479.86 7.2 391300
2012 7 23 15 50 0 0 0 2.7623 3.2792 -448.3 -11.656 481.21 7.2 399560
2012 7 23 15 51 0 0 0 2.6036 3.1852 -446.82 -10.662 482.93 7.2 404680
2012 7 23 15 52 0 0 0 2.5767 3.2115 -445.34 -10.439 484.42 7.2 406660
2012 7 23 15 53 0 0 0 2.4594 3.2096 -443.86 -9.6838 483.75 7.2 405500
2012 7 23 15 54 0 0 0 2.2938 3.2112 -442.38 -9.2782 483.43 7.2 401190
2012 7 23 15 55 0 0 0 2.0405 3.2307 -440.9 -8.6976 483.21 7.2 399450
2012 7 23 15 56 0 0 0 1.7584 3.2719 -444.5 -8.6623 483.1 7.2 400260
2012 7 23 15 57 0 0 0 1.5193 3.3186 -448.1 -9.0623 482.11 7.2 403630
2012 7 23 15 58 0 0 0 1.6205 3.2912 -451.7 -8.8459 481.76 7.2 409560
2012 7 23 15 59 0 0 0 1.7001 3.3101 -455.3 -8.8447 481.35 7.2 418050
2012 7 23 16 0 0 0 0 1.8266 3.2957 -458.9 -8.7723 480.82 7.2 424160
2012 7 23 16 1 0 0 0 2.0561 3.2774 -461.76 -9.1109 480.33 7.2 427870
2012 7 23 16 2 0 0 0 2.3496 3.2299 -464.62 -9.2278 479.91 7.2 429200
2012 7 23 16 3 0 0 0 2.7715 3.1372 -467.48 -9.0093 479.01 7.2 428140
2012 7 23 16 4 0 0 0 3.168 3.0238 -470.34 -8.0534 478.02 7.2 424700
2012 7 23 16 5 0 0 0 3.5433 2.9624 -473.2 -8.3533 477.38 7.2 425380
2012 7 23 16 6 0 0 0 3.9132 2.9938 -476.18 -8.3832 476.16 7.2 430200
2012 7 23 16 7 0 0 0 4.2878 2.9884 -479.16 -8.8825 475.95 7.2 439140
2012 7 23 16 8 0 0 0 4.6598 2.9791 -482.14 -9.302 473.61 7.2 452220
2012 7 23 16 9 0 0 0 5.0346 2.9593 -485.12 -9.6719 470.55 7.2 469420
2012 7 23 16 10 0 0 0 5.486 2.9117 -488.1 -10.152 468.81 7.2 486580
2012 7 23 16 11 0 0 0 5.9147 2.854 -485.2 -10.667 468.94 7.2 503680
2012 7 23 16 12 0 0 0 6.288 2.8359 -482.3 -10.837 468.4 7.2 520720
2012 7 23 16 13 0 0 0 6.3794 2.8586 -479.4 -10.841 467.79 7.2 537720
2012 7 23 16 14 0 0 0 6.4815 2.8257 -476.5 -11.002 466.75 7.2 554660
2012 7 23 16 15 0 0 0 6.5613 2.8228 -473.6 -11.279 465.82 7.2 571550
2012 7 23 16 16 0 0 0 6.6059 2.8355 -470.74 -11.492 465.62 7.2 588380
2012 7 23 16 17 0 0 0 6.6483 2.8243 -467.88 -12.123 465.38 7.2 605160
2012 7 23 16 18 0 0 0 6.6237 2.8848 -465.02 -12.96 465.41 7.2 621890
2012 7 23 16 19 0 0 0 6.5854 2.9505 -462.16 -13.625 465.3 7.2 638560
2012 7 23 16 20 0 0 0 6.5524 3.0336 -459.3 -14.052 465.15 7.2 652300
2012 7 23 16 21 0 0 0 6.5532 3.023 -459.92 -14.993 465.31 7.2 663090
