File created on 2016-01-15T21:28:34.926887

#COORDINATES
GSM

 year mo dy hr mn sc msc BX BY BZ UX UY UZ RHO T
#START
2003 10 30 04 59 49 000       5.13       5.41       9.63   -1033.00      19.35     -39.42       7.51  303250.00
2003 10 30 05 00 05 000       5.39       4.06      10.05   -1032.86      19.79     -39.28       7.46  305036.28
2003 10 30 05 00 21 000       5.66       3.02      10.26   -1032.71      20.22     -39.14       7.41  306822.59
2003 10 30 05 00 37 000       5.49       3.19      10.15   -1032.57      20.65     -39.01       7.41  308608.88
2003 10 30 05 00 53 000       5.74       2.92      10.19   -1032.42      21.09     -38.87       7.41  310395.16
2003 10 30 05 01 10 000       5.89       2.78      10.10   -1032.28      21.52     -38.72       7.41  312181.44
2003 10 30 05 01 26 000       5.26       3.64      10.18   -1032.13      21.94     -38.59       7.41  313967.75
2003 10 30 05 01 42 000       5.57       3.74      10.09   -1031.99      22.38     -38.45       7.41  315754.03
2003 10 30 05 01 58 000       5.43       3.61      10.16   -1031.84      22.81     -38.31       7.41  317540.31
2003 10 30 05 02 14 000       5.17       3.98      10.15   -1031.69      23.24     -38.17       7.41  319326.62
2003 10 30 05 02 30 000       5.03       3.88      10.24   -1031.55      23.68     -38.03       7.41  321112.91
2003 10 30 05 02 47 000       5.47       3.05      10.30   -1031.40      24.11     -37.89       7.38  322899.19
2003 10 30 05 03 03 000       5.56       2.96      10.28   -1031.26      24.54     -37.76       7.32  324685.47
2003 10 30 05 03 19 000       5.71       3.40      10.15   -1031.11      24.98     -37.62       7.26  326471.78
2003 10 30 05 03 35 000       5.84       3.65       9.95   -1030.97      25.40     -37.48       7.21  328258.06
2003 10 30 05 03 51 000       5.88       3.65       9.82   -1030.82      25.83     -37.34       7.15  330044.34
2003 10 30 05 04 07 000       5.67       3.62      10.01   -1030.68      26.27     -37.19       7.09  331830.66
2003 10 30 05 04 24 000       5.59       3.61      10.00   -1030.53      26.70     -37.06       7.03  333616.94
2003 10 30 05 04 40 000       5.50       3.74       9.93   -1030.39      27.13     -36.91       6.98  335403.22
2003 10 30 05 04 56 000       5.25       4.07      10.03   -1030.24      27.56     -36.77       6.93  337189.53
2003 10 30 05 05 12 000       4.90       4.28      10.09   -1030.10      27.99     -36.64       6.98  338975.81
2003 10 30 05 05 28 000       5.16       4.45       9.86   -1029.95      28.42     -36.49       7.03  340762.09
2003 10 30 05 05 45 000       4.68       5.31       9.66   -1029.81      28.85     -36.35       7.08  342548.38
2003 10 30 05 06 01 000       4.79       5.13       9.69   -1029.66      29.29     -36.21       7.13  344334.69
2003 10 30 05 06 17 000       5.10       4.98       9.66   -1029.52      29.72     -36.07       7.18  346120.97
2003 10 30 05 06 33 000       5.41       4.64       9.77   -1029.37      30.14     -35.92       7.23  347907.25
2003 10 30 05 06 49 000       5.38       4.92       9.67   -1029.23      30.58     -35.79       7.28  349693.56
2003 10 30 05 07 05 000       5.00       5.02       9.68   -1029.08      31.01     -35.64       7.32  351479.84
2003 10 30 05 07 22 000       5.32       4.96       9.57   -1028.94      31.44     -35.49       7.37  353266.12
2003 10 30 05 07 38 000       5.34       4.60       9.78   -1028.79      31.87     -35.36       7.28  355052.41
2003 10 30 05 07 54 000       5.37       3.90       9.93   -1028.65      32.30     -35.21       6.83  356838.72
2003 10 30 05 08 10 000       5.62       4.63       9.63   -1028.50      32.73     -35.07       6.38  358625.00
2003 10 30 05 08 26 000       5.53       4.18       9.98   -1028.36      33.17     -34.93       5.94  360411.28
2003 10 30 05 08 42 000       5.69       4.32       9.85   -1028.21      33.59     -34.78       5.49  362197.59
2003 10 30 05 08 59 000       5.70       4.59       9.65   -1028.07      34.02     -34.64       5.04  363983.88
2003 10 30 05 09 15 000       5.48       4.43       9.90   -1027.92      34.46     -34.50       4.59  365770.16
2003 10 30 05 09 31 000       5.56       4.16       9.99   -1027.78      34.89     -34.35       4.15  367556.44
2003 10 30 05 09 47 000       5.05       3.16      10.59   -1027.63      35.31     -34.21       3.70  369342.75
2003 10 30 05 10 03 000       5.48       3.97      10.08   -1027.48      35.75     -34.07       6.17  371129.03
2003 10 30 05 10 19 000       5.07       3.51      10.45   -1027.34      36.18     -33.92       8.91  372915.31
2003 10 30 05 10 36 000       5.64       4.25       9.82   -1027.19      36.60     -33.78      11.65  374701.62
2003 10 30 05 10 52 000       5.57       4.66       9.64   -1027.05      37.04     -33.63      14.40  376487.91
2003 10 30 05 11 08 000       5.65       4.61       9.65   -1026.90      37.47     -33.48      17.14  378274.19
2003 10 30 05 11 24 000       5.60       5.19       9.35   -1026.76      37.89     -33.35      19.88  380060.47
2003 10 30 05 11 40 000       5.67       5.01       9.44   -1026.61      38.33     -33.20      20.20  381846.78
2003 10 30 05 11 57 000       5.65       5.22       9.40   -1026.47      38.76     -33.05      18.14  383633.06
2003 10 30 05 12 13 000       5.42       4.97       9.61   -1026.32      39.18     -32.91      16.08  385419.34
2003 10 30 05 12 29 000       5.31       4.67       9.79   -1026.18      39.61     -32.76      14.02  387205.66
2003 10 30 05 12 45 000       5.34       5.22       9.51   -1026.03      40.05     -32.61      11.96  388991.94
2003 10 30 05 13 01 000       5.43       5.73       9.23   -1025.89      40.47     -32.47       9.91  390778.22
2003 10 30 05 13 17 000       5.44       5.70       9.22   -1025.74      40.90     -32.32       7.84  392564.53
2003 10 30 05 13 34 000       5.90       5.12       9.29   -1025.60      41.33     -32.18       6.04  394350.81
2003 10 30 05 13 50 000       5.85       4.75       9.44   -1025.45      41.76     -32.03       6.24  396137.09
2003 10 30 05 14 06 000       5.89       5.03       9.21   -1025.31      42.19     -31.88       6.45  397923.38
2003 10 30 05 14 22 000       5.87       4.52       9.48   -1025.16      42.62     -31.74       6.65  399709.69
2003 10 30 05 14 38 000       5.89       4.60       9.42   -1025.02      43.05     -31.59       6.86  401495.97
2003 10 30 05 14 54 000       5.95       4.37       9.48   -1024.87      43.48     -31.44       6.93  403282.25
2003 10 30 05 15 11 000       6.01       4.28       9.50   -1024.73      43.91     -31.30       6.93  405068.56
2003 10 30 05 15 27 000       6.07       4.67       9.33   -1024.58      44.34     -31.15       6.93  406854.84
2003 10 30 05 15 43 000       6.03       5.10       9.10   -1024.44      44.76     -30.99       6.93  408641.12
2003 10 30 05 15 59 000       5.99       4.77       9.35   -1024.29      45.20     -30.85       6.93  410427.41
2003 10 30 05 16 15 000       5.73       4.84       9.49   -1024.15      45.62     -30.70       6.93  412213.72
2003 10 30 05 16 32 000       5.64       5.12       9.37   -1024.01      46.03     -30.56       6.93  414000.00
2003 10 30 05 16 48 000       6.35       4.81       9.17   -1024.01      46.03     -30.55       6.93  411265.19
2003 10 30 05 17 04 000       5.92       4.87       9.33   -1024.01      46.04     -30.54       6.93  408530.50
2003 10 30 05 17 20 000       5.64       5.51       9.13   -1024.01      46.05     -30.53       6.89  405795.69
2003 10 30 05 17 36 000       5.67       5.70       8.99   -1024.01      46.05     -30.52       6.84  403061.00
2003 10 30 05 17 52 000       5.89       5.23       9.12   -1024.01      46.06     -30.52       6.78  400326.19
2003 10 30 05 18 08 000       6.07       5.16       9.09   -1024.01      46.06     -30.51       6.73  397591.41
2003 10 30 05 18 24 000       5.96       5.30       9.10   -1024.01      46.07     -30.50       6.68  394856.69
2003 10 30 05 18 40 000       6.00       5.36       9.03   -1024.01      46.08     -30.49       6.63  392121.91
2003 10 30 05 18 56 000       5.99       5.51       8.94   -1024.01      46.08     -30.48       6.58  389387.19
2003 10 30 05 19 12 000       5.95       5.89       8.74   -1024.01      46.09     -30.47       6.52  386652.41
2003 10 30 05 19 28 000       6.10       5.77       8.74   -1024.01      46.10     -30.46       6.47  383917.69
2003 10 30 05 19 44 000       6.32       5.38       8.71   -1024.01      46.10     -30.45       6.38  381182.91
2003 10 30 05 20 00 000       6.12       5.37       8.83   -1024.01      46.11     -30.44       6.29  378448.19
2003 10 30 05 20 16 000       5.98       5.86       8.62   -1024.01      46.11     -30.43       6.19  375713.41
2003 10 30 05 20 32 000       6.17       5.79       8.49   -1024.01      46.12     -30.42       6.09  372978.59
2003 10 30 05 20 48 000       5.93       5.70       8.71   -1024.01      46.13     -30.41       5.99  370243.91
2003 10 30 05 21 04 000       5.77       5.44       9.00   -1024.01      46.13     -30.40       5.89  367509.09
2003 10 30 05 21 20 000       5.67       5.43       9.09   -1024.01      46.14     -30.39       5.80  364774.31
2003 10 30 05 21 36 000       5.62       5.19       9.23   -1024.01      46.15     -30.38       5.70  362039.59
2003 10 30 05 21 52 000       5.41       5.20       9.31   -1024.01      46.15     -30.37       5.60  359304.81
2003 10 30 05 22 08 000       5.40       5.42       9.19   -1024.01      46.16     -30.36       5.44  356570.09
2003 10 30 05 22 24 000       5.31       5.74       8.99   -1024.01      46.16     -30.35       5.27  353835.31
2003 10 30 05 22 40 000       5.25       5.76       9.02   -1024.01      46.17     -30.34       5.10  351100.59
2003 10 30 05 22 56 000       5.37       5.55       9.15   -1024.01      46.18     -30.34       4.93  348365.81
2003 10 30 05 23 12 000       5.37       5.39       9.17   -1024.01      46.18     -30.33       4.75  345631.09
2003 10 30 05 23 28 000       5.49       5.38       9.08   -1024.01      46.19     -30.32       4.58  342896.31
2003 10 30 05 23 44 000       5.32       5.45       9.18   -1024.01      46.20     -30.31       4.41  340161.50
2003 10 30 05 24 00 000       5.23       5.58       9.14   -1024.01      46.20     -30.30      11.00  337426.81
2003 10 30 05 24 16 000       5.28       5.51       9.13   -1024.01      46.21     -30.29      19.04  334692.00
2003 10 30 05 24 32 000       6.14       4.44       9.27   -1024.01      46.21     -30.28      20.70  331957.19
2003 10 30 05 24 48 000       5.88       4.87       9.09   -1024.01      46.22     -30.27      21.02  329222.50
2003 10 30 05 25 04 000       5.73       5.04       9.13   -1024.01      46.23     -30.26      20.71  326487.81
2003 10 30 05 25 20 000       5.67       5.29       9.05   -1024.01      46.23     -30.25      19.10  323753.00
2003 10 30 05 25 36 000       5.70       5.27       9.05   -1024.01      46.24     -30.24      17.49  321018.19
2003 10 30 05 25 52 000       5.67       5.30       9.04   -1024.01      46.24     -30.23      15.87  318283.50
2003 10 30 05 26 08 000       5.52       5.40       9.12   -1024.01      46.25     -30.22      14.26  315548.69
2003 10 30 05 26 24 000       5.28       5.86       8.87   -1024.01      46.26     -30.21      12.65  312813.91
2003 10 30 05 26 40 000       5.11       6.65       8.44   -1024.01      46.26     -30.20      11.04  310079.19
2003 10 30 05 26 56 000       5.40       6.30       8.58   -1024.01      46.27     -30.19       9.43  307344.41
2003 10 30 05 27 12 000       5.33       6.21       8.68   -1024.01      46.28     -30.18       7.82  304609.69
2003 10 30 05 27 28 000       5.39       5.83       8.85   -1024.01      46.28     -30.17       6.21  301874.91
2003 10 30 05 27 44 000       5.39       5.58       9.02   -1024.01      46.29     -30.17       5.13  299140.19
2003 10 30 05 28 00 000       5.50       5.72       8.89   -1024.01      46.29     -30.16       5.05  296405.41
2003 10 30 05 28 16 000       5.55       5.44       8.98   -1024.01      46.30     -30.15       4.96  293670.69
2003 10 30 05 28 32 000       5.60       5.25       9.06   -1024.01      46.31     -30.14       4.87  290935.91
2003 10 30 05 28 48 000       5.45       5.39       9.03   -1024.01      46.31     -30.13       4.78  288201.09
2003 10 30 05 29 04 000       5.35       5.71       8.90   -1024.01      46.32     -30.12       4.70  285466.41
2003 10 30 05 29 20 000       5.28       5.63       9.01   -1024.01      46.32     -30.11       4.61  282731.59
2003 10 30 05 29 36 000       5.24       5.50       9.14   -1024.01      46.33     -30.10       4.52  279996.81
2003 10 30 05 29 52 000       5.05       5.85       9.02   -1024.01      46.34     -30.09       4.43  277262.09
2003 10 30 05 30 08 000       5.32       6.22       8.54   -1024.01      46.34     -30.08       4.44  274527.31
2003 10 30 05 30 24 000       4.86       6.46       8.66   -1024.01      46.35     -30.07       4.62  271792.59
2003 10 30 05 30 40 000       4.73       6.06       9.01   -1024.01      46.36     -30.06       4.79  269057.81
2003 10 30 05 30 56 000       4.91       6.47       8.59   -1024.01      46.36     -30.05       4.96  266323.09
2003 10 30 05 31 12 000       4.99       6.34       8.48   -1024.01      46.37     -30.04       5.14  263588.31
2003 10 30 05 31 28 000       5.31       6.85       8.00   -1024.01      46.37     -30.03       5.31  260853.50
2003 10 30 05 31 44 000       5.23       7.13       7.80   -1024.01      46.38     -30.02       5.48  258118.80
2003 10 30 05 32 00 000       5.08       7.62       7.48   -1024.01      46.39     -30.01       5.66  255384.00
2003 10 30 05 32 16 000       4.56       6.58       8.43   -1024.01      46.39     -30.00       5.83  252649.30
2003 10 30 05 32 32 000       5.29       5.98       8.36   -1024.01      46.40     -30.00       6.00  249914.50
2003 10 30 05 32 48 000       5.46       2.93       9.74   -1024.01      46.40     -29.99       6.18  247179.80
2003 10 30 05 33 04 000       5.58       1.25      10.13   -1024.01      46.41     -29.98       6.35  244445.00
2003 10 30 05 33 20 000       5.74       0.07      10.18   -1024.01      46.42     -29.97       6.52  241710.20
2003 10 30 05 33 36 000       6.05       0.08      10.05   -1024.01      46.42     -29.96       6.70  238975.50
2003 10 30 05 33 52 000       6.34      -0.22       9.85   -1024.01      46.43     -29.95       6.87  236240.70
2003 10 30 05 34 08 000       6.00       2.19       9.77   -1024.01      46.43     -29.94       7.05  233506.00
2003 10 30 05 34 24 000       5.82       3.18       9.57   -1024.01      46.44     -29.93       7.22  230771.20
2003 10 30 05 34 40 000       5.94       2.68       9.63   -1024.01      46.45     -29.92       7.39  228036.50
2003 10 30 05 34 56 000       5.45      -1.04      10.30   -1024.01      46.45     -29.91       7.33  225301.70
2003 10 30 05 35 12 000       5.52       0.48      10.04   -1024.01      46.46     -29.90       7.24  222566.91
2003 10 30 05 35 28 000       6.23       2.45       9.50   -1024.01      46.46     -29.89       7.16  219832.20
2003 10 30 05 35 44 000       5.76       2.35       9.86   -1024.01      46.47     -29.88       7.07  217097.41
2003 10 30 05 36 00 000       5.83       2.89       9.68   -1024.01      46.48     -29.87       6.99  214362.70
2003 10 30 05 36 16 000       5.65       3.43       9.61   -1024.01      46.48     -29.86       6.90  211627.91
2003 10 30 05 36 32 000       5.84       3.15       9.53   -1024.01      46.49     -29.85       6.81  208893.09
2003 10 30 05 36 48 000       5.95       3.09       9.44   -1024.01      46.50     -29.84       6.73  206158.41
2003 10 30 05 37 04 000       6.10       3.07       9.41   -1024.01      46.50     -29.84       6.64  203423.59
2003 10 30 05 37 20 000       6.05       2.91       9.48   -1024.01      46.51     -29.83       6.55  200688.91
2003 10 30 05 37 36 000       5.67       3.24       9.55   -1024.01      46.51     -29.82       6.47  197954.09
2003 10 30 05 37 52 000       5.91       3.92       9.16   -1024.01      46.52     -29.81       6.41  195219.41
2003 10 30 05 38 08 000       5.38       4.26       9.39   -1024.01      46.53     -29.80       6.35  192484.59
2003 10 30 05 38 24 000       5.77       4.71       8.82   -1024.01      46.53     -29.79       6.30  189749.80
2003 10 30 05 38 40 000       6.43       4.72       8.51   -1024.01      46.54     -29.78       6.24  187015.09
2003 10 30 05 38 56 000       6.25       4.84       8.53   -1024.01      46.54     -29.77       6.19  184280.30
2003 10 30 05 39 12 000       6.31       4.23       8.82   -1024.01      46.55     -29.76       6.13  181545.59
2003 10 30 05 39 28 000       6.40       4.06       8.85   -1024.01      46.56     -29.75       6.07  178810.80
2003 10 30 05 39 44 000       6.62       3.19       8.91   -1024.01      46.56     -29.74       6.02  176076.00
2003 10 30 05 40 00 000       6.85       1.56       9.18   -1024.01      46.57     -29.73       5.96  173341.30
2003 10 30 05 40 16 000       6.51       0.04       9.56   -1024.01      46.57     -29.72       5.91  170606.50
2003 10 30 05 40 32 000       6.41      -0.44       9.63   -1024.01      46.58     -29.71       5.85  167871.80
2003 10 30 05 40 48 000       6.34      -0.22       9.69   -1024.01      46.59     -29.70       5.80  165137.00
2003 10 30 05 41 04 000       6.70      -0.21       9.40   -1024.01      46.59     -29.69       5.75  162402.30
2003 10 30 05 41 20 000       6.82       0.06       9.33   -1024.01      46.60     -29.69       5.69  159667.50
2003 10 30 05 41 36 000       6.89       0.55       9.31   -1024.01      46.60     -29.68       5.64  156932.70
2003 10 30 05 41 52 000       6.98       0.25       9.14   -1024.01      46.61     -29.67       5.58  154198.00
2003 10 30 05 42 08 000       7.28       0.49       8.93   -1024.01      46.61     -29.66       5.61  151463.20
2003 10 30 05 42 24 000       7.10      -0.41       9.10   -1024.01      46.62     -29.65       5.65  148728.50
2003 10 30 05 42 40 000       6.73      -1.38       9.23   -1024.01      46.63     -29.64       5.68  145993.70
2003 10 30 05 42 56 000       6.71      -1.20       9.31   -1024.01      46.63     -29.63       5.72  143259.00
2003 10 30 05 43 12 000       6.50      -0.85       9.47   -1024.01      46.64     -29.62       5.75  140524.20
2003 10 30 05 43 28 000       6.30      -0.97       9.60   -1024.01      46.64     -29.61       5.79  137789.41
2003 10 30 05 43 44 000       6.28      -0.78       9.51   -1024.01      46.65     -29.60       5.82  135054.70
2003 10 30 05 44 00 000       6.70      -0.44       9.34   -1024.01      46.66     -29.59       5.86  132319.91
2003 10 30 05 44 16 000       6.64      -0.44       9.38   -1024.01      46.66     -29.58       5.89  129585.20
2003 10 30 05 44 32 000       7.12       0.07       8.99   -1024.01      46.67     -29.57       5.93  126850.40
2003 10 30 05 44 48 000       7.13       0.20       9.02   -1024.01      46.67     -29.56       5.96  124115.60
2003 10 30 05 45 04 000       7.02       0.06       9.04   -1024.01      46.68     -29.55       6.00  121380.90
2003 10 30 05 45 20 000       7.08       0.56       8.94   -1024.01      46.69     -29.55       5.99  118646.10
2003 10 30 05 45 36 000       6.95       0.48       9.03   -1024.01      46.69     -29.54       5.95  115911.40
2003 10 30 05 45 52 000       6.93       0.47       8.99   -1024.01      46.70     -29.53       5.90  113176.60
2003 10 30 05 46 08 000       7.13       1.38       8.56   -1024.01      46.70     -29.52       5.85  110441.90
2003 10 30 05 46 24 000       7.19       0.76       8.62   -1024.01      46.71     -29.51       5.81  107707.10
2003 10 30 05 46 40 000       7.12       1.89       8.56   -1024.01      46.72     -29.50       5.76  104972.30
2003 10 30 05 46 56 000       7.38       1.59       8.33   -1024.01      46.72     -29.49       5.72  102237.60
2003 10 30 05 47 12 000       7.31       1.56       8.40   -1024.01      46.73     -29.48       5.67   99502.80
2003 10 30 05 47 28 000       7.42       1.40       8.35   -1024.01      46.73     -29.47       5.63   96768.10
2003 10 30 05 47 44 000       7.43       0.97       8.33   -1024.01      46.74     -29.46       5.58   94033.30
2003 10 30 05 48 00 000       7.41       0.79       8.45   -1024.01      46.75     -29.45       5.58   91298.50
2003 10 30 05 48 16 000       7.34       1.25       8.49   -1024.01      46.75     -29.44       5.58   88563.80
2003 10 30 05 48 32 000       7.18       0.76       8.65   -1024.01      46.76     -29.43       5.58   85829.00
2003 10 30 05 48 48 000       7.31       0.04       8.70   -1024.01      46.76     -29.42       5.58   83094.30
2003 10 30 05 49 04 000       7.43       0.43       8.59   -1024.01      46.77     -29.41       5.58   80359.50
2003 10 30 05 49 10 000       7.61       1.68       8.34   -1045.45      19.85     -17.49       5.58   74890.00
2003 10 30 05 49 26 000       7.62       1.46       8.35   -1045.45      19.96     -17.35       5.58   74873.60
2003 10 30 05 49 42 000       7.59       1.17       8.36   -1045.45      20.07     -17.21       5.58   74857.30
2003 10 30 05 49 58 000       7.71       1.06       8.26   -1045.45      20.20     -17.07       5.55   74840.90
2003 10 30 05 50 14 000       7.80       0.94       8.29   -1045.45      20.31     -16.93       5.42   74824.50
2003 10 30 05 50 30 000       7.74       0.65       8.32   -1045.45      20.43     -16.79       5.28   74808.10
2003 10 30 05 50 46 000       7.86       0.57       8.16   -1045.45      20.54     -16.65       5.15   74791.80
2003 10 30 05 51 02 000       7.58       0.33       8.45   -1045.45      20.66     -16.52       5.01   74775.40
2003 10 30 05 51 18 000       7.49       0.08       8.53   -1045.45      20.77     -16.39       4.88   74759.00
2003 10 30 05 51 34 000       7.34      -0.04       8.57   -1045.45      20.89     -16.25       4.75   74742.70
2003 10 30 05 51 50 000       7.72       0.41       8.27   -1045.45      21.00     -16.11       4.61   74726.30
2003 10 30 05 52 06 000       7.80       0.53       8.18   -1045.44      21.11     -15.97       4.48   74709.90
2003 10 30 05 52 22 000       8.14       0.55       7.84   -1045.44      21.24     -15.83       4.40   74693.50
2003 10 30 05 52 38 000       8.08       0.64       7.90   -1045.44      21.35     -15.69       4.50   74677.20
2003 10 30 05 52 54 000       8.06       0.37       7.92   -1045.44      21.46     -15.55       4.60   74660.80
2003 10 30 05 53 10 000       8.00       0.65       7.96   -1045.44      21.58     -15.41       4.70   74644.40
2003 10 30 05 53 26 000       7.82       0.74       8.19   -1045.44      21.69     -15.27       4.80   74628.10
2003 10 30 05 53 42 000       7.26       1.31       8.65   -1045.44      21.81     -15.13       4.90   74611.70
2003 10 30 05 53 58 000       7.82       0.69       8.13   -1045.44      21.92     -14.99       4.99   74595.30
2003 10 30 05 54 14 000       8.02       0.81       8.00   -1045.44      22.04     -14.85       5.09   74579.00
2003 10 30 05 54 30 000       7.92       1.02       8.09   -1045.44      22.15     -14.71       5.16   74562.60
2003 10 30 05 54 46 000       7.93       1.22       8.00   -1045.44      22.27     -14.58       5.16   74546.20
2003 10 30 05 55 02 000       7.89       1.22       8.04   -1045.44      22.39     -14.44       5.16   74529.80
2003 10 30 05 55 18 000       7.94       1.17       8.01   -1045.44      22.50     -14.30       5.16   74513.50
2003 10 30 05 55 34 000       7.72       1.49       8.21   -1045.44      22.61     -14.16       5.16   74497.10
2003 10 30 05 55 50 000       7.82       1.09       8.11   -1045.44      22.72     -14.02       5.16   74480.70
2003 10 30 05 56 06 000       8.07       1.03       7.86   -1045.44      22.84     -13.89       5.16   74464.40
2003 10 30 05 56 22 000       7.78       0.81       8.18   -1045.44      22.96     -13.75       5.16   74448.00
2003 10 30 05 56 38 000       7.81       1.31       8.15   -1045.44      23.07     -13.61       5.16   74431.60
2003 10 30 05 56 54 000       7.87       1.00       8.01   -1045.44      23.18     -13.47       5.16   74415.20
2003 10 30 05 57 10 000       7.99       1.43       7.87   -1045.44      23.30     -13.33       5.16   74398.90
2003 10 30 05 57 26 000       8.09       1.44       7.72   -1045.43      23.41     -13.19       5.16   74382.50
2003 10 30 05 57 42 000       8.11       1.28       7.77   -1045.43      23.53     -13.05       5.60   74366.10
2003 10 30 05 57 58 000       7.88       0.71       8.02   -1045.43      23.64     -12.91       5.65   74349.80
2003 10 30 05 58 14 000       8.19       1.13       7.72   -1045.43      23.75     -12.77       5.70   74333.40
2003 10 30 05 58 30 000       8.23       1.38       7.66   -1045.43      23.87     -12.63       5.75   74317.00
2003 10 30 05 58 46 000       8.32       1.36       7.65   -1045.43      23.98     -12.49       5.80   74300.60
2003 10 30 05 59 02 000       8.40       1.59       7.49   -1045.43      24.10     -12.35       5.85   74284.30
2003 10 30 05 59 18 000       8.15       1.80       7.66   -1045.43      24.21     -12.21       5.90   74267.90
2003 10 30 05 59 34 000       8.42       1.57       7.41   -1045.43      24.32     -12.07       5.95   74251.50
2003 10 30 05 59 50 000       8.14       1.49       7.66   -1045.43      24.44     -11.94       6.00   74235.20
2003 10 30 06 00 06 000       8.31       1.54       7.50   -1045.43      24.55     -11.79       6.06   74218.80
2003 10 30 06 00 22 000       8.54       1.38       7.36   -1045.43      24.66     -11.65       6.11   74202.40
2003 10 30 06 00 38 000       8.37       1.47       7.48   -1045.43      24.77     -11.51       6.16   74186.00
2003 10 30 06 00 54 000       8.39       1.49       7.38   -1045.43      24.90     -11.37       6.21   74169.70
2003 10 30 06 01 10 000       8.53       1.41       7.29   -1045.43      25.01     -11.23       6.27   74153.30
2003 10 30 06 01 26 000       8.44       1.37       7.28   -1045.43      25.12     -11.09       6.32   74136.90
2003 10 30 06 01 42 000       8.42       1.29       7.36   -1045.43      25.23     -10.95       6.37   74120.60
2003 10 30 06 01 58 000       8.29       1.30       7.49   -1045.43      25.34     -10.81       6.43   74104.20
2003 10 30 06 02 14 000       8.09       1.15       7.73   -1045.43      25.46     -10.67       6.46   74087.80
2003 10 30 06 02 30 000       7.91       1.07       7.83   -1045.43      25.57     -10.53       6.46   74071.50
2003 10 30 06 02 46 000       8.14       1.12       7.72   -1045.43      25.68     -10.39       6.46   74055.10
2003 10 30 06 03 02 000       8.06       0.78       7.80   -1045.42      25.80     -10.25       6.46   74038.70
2003 10 30 06 03 18 000       7.99       0.75       7.75   -1045.42      25.92     -10.11       6.46   74022.30
2003 10 30 06 03 34 000       7.92       1.00       7.87   -1045.42      26.03      -9.97       6.46   74006.00
2003 10 30 06 03 50 000       7.87       1.03       7.91   -1045.42      26.14      -9.83       6.46   73989.60
2003 10 30 06 04 06 000       7.66       0.56       8.14   -1045.42      26.25      -9.69       6.46   73973.20
2003 10 30 06 04 22 000       7.65       0.45       8.13   -1045.42      26.36      -9.55       6.46   73956.90
2003 10 30 06 04 38 000       7.69       0.98       8.20   -1045.42      26.48      -9.41       6.40   73940.50
2003 10 30 06 04 54 000       7.68       1.73       8.09   -1045.42      26.59      -9.27       6.23   73924.10
2003 10 30 06 05 10 000       7.59       2.14       8.04   -1045.42      26.70      -9.13       6.06   73907.70
2003 10 30 06 05 26 000       7.61       2.34       8.04   -1045.42      26.81      -8.99       5.89   73891.40
2003 10 30 06 05 42 000       7.63       2.21       7.98   -1045.42      26.92      -8.85       5.72   73875.00
2003 10 30 06 05 58 000       7.90       1.55       7.88   -1045.42      27.04      -8.71       5.55   73858.60
2003 10 30 06 06 14 000       7.92       1.34       7.84   -1045.42      27.15      -8.56       5.38   73842.30
2003 10 30 06 06 30 000       8.05       1.39       7.76   -1045.42      27.26      -8.42       5.21   73825.90
2003 10 30 06 06 46 000       7.87       1.56       7.85   -1045.42      27.37      -8.28       5.04   73809.50
2003 10 30 06 07 02 000       7.98       1.22       7.75   -1045.42      27.49      -8.14       4.87   73793.10
2003 10 30 06 07 18 000       7.96       1.29       7.73   -1045.42      27.60      -8.00       4.80   73776.80
2003 10 30 06 07 34 000       7.80       1.48       7.76   -1045.42      27.71      -7.86       4.90   73760.40
2003 10 30 06 07 50 000       7.93       1.36       7.68   -1045.42      27.82      -7.72       5.01   73744.00
2003 10 30 06 08 06 000       8.00       1.05       7.73   -1045.42      27.93      -7.58       5.11   73727.70
2003 10 30 06 08 22 000       7.87       1.33       7.73   -1045.42      28.05      -7.44       5.21   73711.30
2003 10 30 06 08 38 000       7.68       2.47       7.77   -1045.41      28.16      -7.30       5.31   73694.90
2003 10 30 06 08 54 000       7.84       2.26       7.72   -1045.41      28.27      -7.16       5.41   73678.50
2003 10 30 06 09 10 000       7.65       2.77       7.69   -1045.41      28.38      -7.02       5.52   73662.20
2003 10 30 06 09 26 000       7.75       2.30       7.85   -1045.41      28.50      -6.88       5.61   73645.80
2003 10 30 06 09 42 000       7.73       2.34       7.82   -1045.41      28.61      -6.73       5.70   73629.40
2003 10 30 06 09 58 000       7.75       2.13       7.77   -1045.41      28.72      -6.59       5.78   73613.10
2003 10 30 06 10 14 000       7.89       2.03       7.72   -1045.41      28.83      -6.45       5.86   73596.70
2003 10 30 06 10 30 000       7.85       2.02       7.73   -1045.41      28.94      -6.31       5.95   73580.30
2003 10 30 06 10 46 000       7.86       2.08       7.68   -1045.41      29.06      -6.17       6.03   73564.00
2003 10 30 06 11 02 000       7.92       2.18       7.68   -1045.41      29.17      -6.02       6.12   73547.60
2003 10 30 06 11 18 000       7.95       2.17       7.62   -1045.41      29.28      -5.88       6.20   73531.20
2003 10 30 06 11 34 000       7.92       2.43       7.53   -1045.41      29.38      -5.74       6.29   73514.80
2003 10 30 06 11 50 000       7.83       2.60       7.54   -1045.41      29.50      -5.60       6.37   73498.50
2003 10 30 06 12 06 000       7.70       1.95       7.85   -1045.41      29.61      -5.47       6.45   73482.10
